timestamp,open,high,low,close
2025-10-18 13:00:00,7199.06,7215.69,7198.15,7215.56
2025-10-18 14:00:00,7215.28,7222.22,7209.35,7221.39
2025-10-18 15:00:00,7221.31,7259.45,7218.54,7259.26
2025-10-18 16:00:00,7259.06,7282.47,7257.42,7277.08
2025-10-18 17:00:00,7276.99,7278.55,7244.3,7247.15
2025-10-18 18:00:00,7247.0,7247.56,7226.48,7227.47
2025-10-18 19:00:00,7227.53,7256.78,7226.45,7256.36
2025-10-18 20:00:00,7256.41,7285.74,7254.26,7285.57
2025-10-18 21:00:00,7285.52,7325.58,7284.98,7325.23
2025-10-18 22:00:00,7325.24,7367.56,7325.21,7367.08
2025-10-18 23:00:00,7367.22,7379.72,7364.02,7379.04
2025-10-19 00:00:00,7378.97,7383.97,7374.97,7380.58
2025-10-19 01:00:00,7380.41,7381.7,7349.17,7349.64
2025-10-19 02:00:00,7349.69,7370.97,7347.93,7367.13
2025-10-19 03:00:00,7367.08,7368.48,7355.55,7367.41
2025-10-19 04:00:00,7367.42,7400.04,7366.59,7400.01
2025-10-19 05:00:00,7399.97,7403.41,7381.73,7390.23
2025-10-19 06:00:00,7390.19,7409.04,7389.32,7390.95
2025-10-19 07:00:00,7390.9,7391.21,7363.91,7365.23
2025-10-19 08:00:00,7365.29,7365.29,7343.74,7343.74
2025-10-19 09:00:00,7343.65,7364.94,7341.88,7364.7
2025-10-19 10:00:00,7364.5,7371.68,7356.84,7356.99
2025-10-19 11:00:00,7357.13,7358.76,7328.44,7330.38
2025-10-19 12:00:00,7330.48,7333.36,7322.79,7332.14
2025-10-19 13:00:00,7332.18,7351.83,7329.58,7333.01
2025-10-19 14:00:00,7333.05,7333.65,7304.54,7306.67
2025-10-19 15:00:00,7306.7,7313.83,7304.0,7304.09
2025-10-19 16:00:00,7303.81,7309.59,7289.2,7289.74
2025-10-19 17:00:00,7289.59,7290.13,7265.55,7267.06
2025-10-19 18:00:00,7266.9,7268.71,7250.51,7255.53
2025-10-19 19:00:00,7255.49,7285.82,7244.45,7285.35
2025-10-19 20:00:00,7285.17,7286.49,7270.67,7277.34
2025-10-19 21:00:00,7277.23,7282.71,7274.19,7278.07
2025-10-19 22:00:00,7278.04,7289.77,7267.28,7267.28
2025-10-19 23:00:00,7267.26,7282.97,7263.18,7282.11
2025-10-20 00:00:00,7282.22,7294.27,7282.22,7284.09
2025-10-20 01:00:00,7284.16,7296.56,7277.66,7295.07
2025-10-20 02:00:00,7295.02,7299.36,7266.87,7267.68
2025-10-20 03:00:00,7267.57,7267.58,7238.22,7238.36
2025-10-20 04:00:00,7238.36,7241.26,7221.77,7221.77
2025-10-20 05:00:00,7221.82,7235.55,7218.8,7235.09
2025-10-20 06:00:00,7235.11,7258.01,7234.0,7257.73
2025-10-20 07:00:00,7257.83,7257.86,7221.85,7228.52
2025-10-20 08:00:00,7228.37,7232.97,7213.62,7213.89
2025-10-20 09:00:00,7214.08,7214.32,7192.61,7193.32
2025-10-20 10:00:00,7193.19,7194.02,7173.82,7174.07
2025-10-20 11:00:00,7174.12,7175.46,7152.91,7155.23
2025-10-20 12:00:00,7155.27,7162.43,7148.73,7148.92
2025-10-20 13:00:00,7149.07,7161.29,7146.62,7156.87
2025-10-20 14:00:00,7156.65,7157.43,7136.71,7140.31
2025-10-20 15:00:00,7140.5,7140.57,7114.65,7132.43
2025-10-20 16:00:00,7132.45,7147.04,7132.45,7142.13
2025-10-20 17:00:00,7142.22,7153.07,7141.07,7147.79
2025-10-20 18:00:00,7147.86,7149.52,7132.35,7136.65
2025-10-20 19:00:00,7136.57,7149.08,7131.56,7147.09
2025-10-20 20:00:00,7147.03,7158.1,7144.58,7151.49
2025-10-20 21:00:00,7151.51,7160.18,7147.17,7153.53
2025-10-20 22:00:00,7153.71,7173.59,7147.65,7168.47
2025-10-20 23:00:00,7168.24,7173.25,7164.45,7173.25
2025-10-21 00:00:00,7173.4,7190.39,7173.34,7178.84
2025-10-21 01:00:00,7178.64,7180.95,7166.39,7180.21
2025-10-21 02:00:00,7180.21,7196.15,7180.01,7196.08
2025-10-21 03:00:00,7196.01,7226.66,7194.49,7226.07
2025-10-21 04:00:00,7226.18,7230.18,7204.53,7204.97
2025-10-21 05:00:00,7205.15,7205.15,7190.47,7195.94
2025-10-21 06:00:00,7195.84,7199.96,7190.83,7193.17
2025-10-21 07:00:00,7193.07,7193.64,7180.46,7181.49
2025-10-21 08:00:00,7181.54,7182.36,7173.43,7174.43
2025-10-21 09:00:00,7174.35,7175.6,7147.92,7147.92
2025-10-21 10:00:00,7147.81,7153.77,7140.88,7146.72
2025-10-21 11:00:00,7146.83,7146.85,7120.69,7123.52
2025-10-21 12:00:00,7123.59,7124.27,7095.84,7100.46
2025-10-21 13:00:00,7100.53,7131.32,7100.11,7130.67
2025-10-21 14:00:00,7130.85,7149.97,7129.58,7141.49
2025-10-21 15:00:00,7141.72,7147.37,7140.19,7143.31
